fecha,item_id,nombre_item,categoria,unidad_medida,ocupacion_familias,stock_inicio,ingreso_stock,consumo_real,stock_fin,consumo_estimado_7d,consumo_estimado_14d,dias_cobertura,stock_critico_7d,stock_critico_14d
2025-08-07,ITM001,Arroz,alimentos,kg,42,148.4,0.0,12.7,135.7,104.3,208.6,9.11,0.0,1.0
2025-08-08,ITM001,Arroz,alimentos,kg,43,135.7,0.0,14.4,121.3,104.9,209.8,8.09,0.0,1.0
2025-08-09,ITM001,Arroz,alimentos,kg,41,121.3,0.0,11.6,109.7,97.8,195.6,7.85,0.0,1.0
2025-08-10,ITM001,Arroz,alimentos,kg,43,191.8,82.1,13.1,178.7,98.3,196.6,12.73,1.0,1.0
2025-08-11,ITM001,Arroz,alimentos,kg,44,178.7,0.0,13.2,165.5,95.0,190.0,12.19,1.0,1.0
2025-08-12,ITM001,Arroz,alimentos,kg,41,165.5,0.0,16.4,149.1,90.9,181.8,11.48,1.0,1.0
2025-08-13,ITM001,Arroz,alimentos,kg,44,149.1,0.0,14.0,135.1,95.4,190.8,9.91,1.0,1.0
2025-08-14,ITM001,Arroz,alimentos,kg,45,135.1,0.0,14.3,120.8,97.0,194.0,8.72,1.0,1.0
2025-08-15,ITM001,Arroz,alimentos,kg,46,120.8,0.0,18.2,102.6,100.8,201.6,7.13,1.0,1.0
2025-08-16,ITM001,Arroz,alimentos,kg,44,102.6,0.0,15.6,87.0,104.8,209.6,5.81,1.0,1.0
2025-08-17,ITM001,Arroz,alimentos,kg,46,87.0,0.0,13.6,73.4,105.3,210.6,4.88,0.0,0.0
2025-08-18,ITM001,Arroz,alimentos,kg,47,178.3,104.9,16.7,161.6,108.8,217.6,10.4,0.0,0.0
2025-08-19,ITM001,Arroz,alimentos,kg,45,161.6,0.0,13.1,148.5,105.5,211.0,9.85,0.0,0.0
2025-08-20,ITM001,Arroz,alimentos,kg,42,148.5,0.0,12.7,135.8,104.2,208.4,9.12,0.0,0.0
2025-08-21,ITM001,Arroz,alimentos,kg,42,135.8,0.0,13.7,122.1,103.6,207.2,8.25,0.0,0.0
2025-08-22,ITM001,Arroz,alimentos,kg,44,122.1,0.0,11.6,110.5,97.0,194.0,7.97,0.0,0.0
2025-08-23,ITM001,Arroz,alimentos,kg,43,188.9,78.4,16.7,172.2,98.1,196.2,12.29,0.0,0.0
2025-08-24,ITM001,Arroz,alimentos,kg,43,172.2,0.0,16.3,155.9,100.8,201.6,10.83,0.0,1.0
2025-08-25,ITM001,Arroz,alimentos,kg,44,155.9,0.0,14.5,141.4,98.6,197.2,10.04,0.0,1.0
2025-08-26,ITM001,Arroz,alimentos,kg,46,141.4,0.0,11.2,130.2,96.7,193.4,9.43,0.0,1.0
2025-08-27,ITM001,Arroz,alimentos,kg,43,130.2,0.0,11.1,119.1,95.1,190.2,8.77,0.0,1.0
2025-08-28,ITM001,Arroz,alimentos,kg,41,119.1,0.0,10.7,108.4,92.1,184.2,8.24,0.0,1.0
2025-08-29,ITM001,Arroz,alimentos,kg,40,108.4,0.0,13.6,94.8,94.1,188.2,7.05,0.0,1.0
2025-08-30,ITM001,Arroz,alimentos,kg,38,193.4,98.6,12.1,181.3,89.5,179.0,14.18,0.0,1.0
2025-08-31,ITM001,Arroz,alimentos,kg,37,181.3,0.0,14.0,167.3,87.2,174.4,13.43,1.0,1.0
2025-09-01,ITM001,Arroz,alimentos,kg,40,167.3,0.0,11.0,156.3,83.7,167.4,13.07,1.0,1.0
2025-09-02,ITM001,Arroz,alimentos,kg,39,156.3,0.0,13.3,143.0,85.8,171.6,11.67,1.0,1.0
2025-09-03,ITM001,Arroz,alimentos,kg,39,143.0,0.0,13.3,129.7,88.0,176.0,10.32,1.0,1.0
2025-09-04,ITM001,Arroz,alimentos,kg,38,129.7,0.0,18.8,110.9,96.1,192.2,8.08,1.0,1.0
2025-09-05,ITM001,Arroz,alimentos,kg,38,110.9,0.0,13.8,97.1,96.3,192.6,7.06,1.0,1.0
2025-09-06,ITM001,Arroz,alimentos,kg,39,97.1,0.0,15.5,81.6,99.7,199.4,5.73,1.0,1.0
2025-09-07,ITM001,Arroz,alimentos,kg,40,81.6,0.0,19.4,62.2,105.1,210.2,4.14,0.0,1.0
2025-09-08,ITM001,Arroz,alimentos,kg,40,172.5,110.3,12.6,159.9,106.7,213.4,10.49,0.0,1.0
2025-09-09,ITM001,Arroz,alimentos,kg,41,159.9,0.0,14.0,145.9,107.4,214.8,9.51,0.0,1.0
2025-09-10,ITM001,Arroz,alimentos,kg,40,145.9,0.0,12.1,133.8,106.2,212.4,8.82,0.0,1.0
2025-09-11,ITM001,Arroz,alimentos,kg,39,133.8,0.0,12.5,121.3,99.9,199.8,8.5,0.0,1.0
2025-09-12,ITM001,Arroz,alimentos,kg,40,121.3,0.0,13.2,108.1,99.3,198.6,7.62,0.0,1.0
2025-09-13,ITM001,Arroz,alimentos,kg,38,188.2,80.1,12.2,176.0,96.0,192.0,12.83,1.0,1.0
2025-09-14,ITM001,Arroz,alimentos,kg,42,176.0,0.0,13.1,162.9,89.7,179.4,12.71,1.0,1.0
2025-09-15,ITM001,Arroz,alimentos,kg,43,162.9,0.0,17.5,145.4,94.6,189.2,10.76,1.0,1.0
2025-09-16,ITM001,Arroz,alimentos,kg,43,145.4,0.0,14.7,130.7,95.3,190.6,9.6,1.0,1.0
2025-09-17,ITM001,Arroz,alimentos,kg,41,130.7,0.0,12.7,118.0,95.9,191.8,8.61,1.0,1.0
2025-09-18,ITM001,Arroz,alimentos,kg,42,118.0,0.0,14.9,103.1,98.3,196.6,7.34,1.0,1.0
2025-09-19,ITM001,Arroz,alimentos,kg,40,103.1,0.0,12.9,90.2,98.0,196.0,6.44,1.0,1.0
2025-09-20,ITM001,Arroz,alimentos,kg,37,90.2,0.0,15.3,74.9,101.1,202.2,5.19,0.0,1.0
2025-09-21,ITM001,Arroz,alimentos,kg,36,184.2,109.3,15.3,168.9,103.3,206.6,11.45,0.0,1.0
2025-09-22,ITM001,Arroz,alimentos,kg,37,168.9,0.0,9.7,159.2,95.5,191.0,11.67,1.0,1.0
2025-09-23,ITM001,Arroz,alimentos,kg,39,159.2,0.0,10.9,148.3,91.7,183.4,11.32,1.0,1.0
2025-09-24,ITM001,Arroz,alimentos,kg,38,148.3,0.0,11.1,137.2,90.1,180.2,10.66,1.0,1.0
2025-09-25,ITM001,Arroz,alimentos,kg,39,137.2,0.0,16.9,120.3,92.1,184.2,9.14,1.0,1.0
2025-09-26,ITM001,Arroz,alimentos,kg,40,120.3,0.0,10.9,109.4,90.1,180.2,8.5,1.0,1.0
2025-09-27,ITM001,Arroz,alimentos,kg,42,109.4,0.0,17.6,91.8,92.4,184.8,6.95,1.0,1.0
2025-09-28,ITM001,Arroz,alimentos,kg,37,91.8,0.0,15.1,76.7,92.2,184.4,5.82,1.0,1.0
2025-09-29,ITM001,Arroz,alimentos,kg,40,76.7,0.0,11.2,65.5,93.7,187.4,4.89,0.0,0.0
2025-09-30,ITM001,Arroz,alimentos,kg,41,185.2,119.7,11.3,173.9,94.1,188.2,12.94,0.0,0.0
2025-10-01,ITM001,Arroz,alimentos,kg,41,173.9,0.0,11.9,162.0,94.9,189.8,11.95,0.0,0.0
2025-10-02,ITM001,Arroz,alimentos,kg,40,162.0,0.0,13.7,148.3,91.7,183.4,11.32,0.0,0.0
2025-10-03,ITM001,Arroz,alimentos,kg,41,148.3,0.0,16.6,131.7,97.4,194.8,9.47,0.0,0.0
2025-10-04,ITM001,Arroz,alimentos,kg,40,131.7,0.0,12.6,119.1,92.4,184.8,9.02,0.0,0.0
2025-10-05,ITM001,Arroz,alimentos,kg,44,119.1,0.0,12.4,106.7,89.7,179.4,8.33,0.0,0.0
2025-10-06,ITM001,Arroz,alimentos,kg,44,106.7,0.0,13.2,93.5,91.7,183.4,7.14,0.0,0.0
2025-10-07,ITM001,Arroz,alimentos,kg,43,93.5,0.0,14.2,79.3,94.6,189.2,5.87,0.0,0.0
2025-10-08,ITM001,Arroz,alimentos,kg,44,187.6,108.3,14.8,172.8,97.5,195.0,12.41,0.0,0.0
2025-10-09,ITM001,Arroz,alimentos,kg,46,172.8,0.0,17.9,154.9,101.7,203.4,10.66,0.0,0.0
2025-10-10,ITM001,Arroz,alimentos,kg,44,154.9,0.0,13.8,141.1,98.9,197.8,9.99,0.0,0.0
2025-10-11,ITM001,Arroz,alimentos,kg,44,141.1,0.0,15.4,125.7,101.7,203.4,8.65,0.0,0.0
2025-10-12,ITM001,Arroz,alimentos,kg,45,125.7,0.0,10.7,115.0,100.0,200.0,8.05,0.0,0.0
2025-10-13,ITM001,Arroz,alimentos,kg,44,115.0,0.0,18.1,96.9,104.9,209.8,6.47,0.0,0.0
2025-10-14,ITM001,Arroz,alimentos,kg,43,96.9,0.0,12.3,84.6,103.0,206.0,5.75,0.0,0.0
2025-10-15,ITM001,Arroz,alimentos,kg,42,183.5,98.9,15.1,168.4,103.3,206.6,11.41,0.0,0.0
2025-10-16,ITM001,Arroz,alimentos,kg,42,168.4,0.0,13.7,154.7,99.1,198.2,10.93,0.0,0.0
2025-10-17,ITM001,Arroz,alimentos,kg,43,154.7,0.0,14.7,140.0,100.0,200.0,9.8,0.0,0.0
2025-10-18,ITM001,Arroz,alimentos,kg,42,140.0,0.0,13.5,126.5,98.1,196.2,9.03,0.0,0.0
2025-10-19,ITM001,Arroz,alimentos,kg,42,126.5,0.0,15.7,110.8,103.1,206.2,7.52,0.0,0.0
2025-10-20,ITM001,Arroz,alimentos,kg,41,110.8,0.0,17.6,93.2,102.6,205.2,6.36,0.0,0.0
2025-10-21,ITM001,Arroz,alimentos,kg,41,93.2,0.0,14.0,79.2,104.3,208.6,5.32,0.0,0.0
2025-10-22,ITM001,Arroz,alimentos,kg,42,179.2,100.0,10.8,168.4,100.0,200.0,11.79,0.0,0.0
2025-10-23,ITM001,Arroz,alimentos,kg,41,168.4,0.0,14.3,154.1,100.6,201.2,10.72,0.0,0.0
2025-10-24,ITM001,Arroz,alimentos,kg,41,154.1,0.0,10.9,143.2,96.8,193.6,10.36,0.0,0.0
2025-10-25,ITM001,Arroz,alimentos,kg,41,143.2,0.0,13.8,129.4,97.1,194.2,9.33,0.0,0.0
2025-10-26,ITM001,Arroz,alimentos,kg,38,129.4,0.0,11.9,117.5,93.3,186.6,8.82,0.0,0.0
2025-10-27,ITM001,Arroz,alimentos,kg,37,117.5,0.0,8.7,108.8,84.4,168.8,9.02,0.0,0.0
2025-10-28,ITM001,Arroz,alimentos,kg,37,108.8,0.0,10.5,98.3,80.9,161.8,8.51,0.0,0.0
2025-10-29,ITM001,Arroz,alimentos,kg,37,195.1,96.8,12.9,182.2,83.0,166.0,15.37,0.0,0.0
2025-10-30,ITM001,Arroz,alimentos,kg,37,182.2,0.0,11.3,170.9,80.0,160.0,14.95,0.0,0.0
2025-10-31,ITM001,Arroz,alimentos,kg,38,170.9,0.0,13.2,157.7,82.3,164.6,13.41,0.0,0.0
2025-11-01,ITM001,Arroz,alimentos,kg,36,157.7,0.0,11.7,146.0,80.2,160.4,12.74,0.0,0.0
2025-11-02,ITM001,Arroz,alimentos,kg,37,146.0,0.0,9.7,136.3,78.0,156.0,12.23,0.0,0.0
2025-11-03,ITM001,Arroz,alimentos,kg,37,136.3,0.0,10.5,125.8,79.8,159.6,11.04,0.0,0.0
2025-11-04,ITM001,Arroz,alimentos,kg,38,125.8,0.0,11.8,114.0,81.1,162.2,9.84,0.0,1.0
2025-11-05,ITM001,Arroz,alimentos,kg,35,114.0,0.0,7.4,106.6,75.6,151.2,9.87,0.0,1.0
2025-11-06,ITM001,Arroz,alimentos,kg,33,106.6,0.0,9.7,96.9,74.0,148.0,9.17,0.0,1.0
2025-11-07,ITM001,Arroz,alimentos,kg,32,96.9,0.0,9.6,87.3,70.4,140.8,8.68,0.0,1.0
2025-11-08,ITM001,Arroz,alimentos,kg,31,87.3,0.0,10.7,76.6,69.4,138.8,7.73,0.0,1.0
2025-11-09,ITM001,Arroz,alimentos,kg,35,202.6,126.0,11.7,190.9,71.4,142.8,18.72,0.0,1.0
2025-11-10,ITM001,Arroz,alimentos,kg,38,190.9,0.0,12.4,178.5,73.3,146.6,17.05,0.0,1.0
2025-11-11,ITM001,Arroz,alimentos,kg,37,178.5,0.0,13.0,165.5,74.5,149.0,15.55,1.0,1.0
2025-11-12,ITM001,Arroz,alimentos,kg,37,165.5,0.0,11.1,154.4,78.2,156.4,13.82,1.0,1.0
2025-11-13,ITM001,Arroz,alimentos,kg,40,154.4,0.0,13.9,140.5,82.4,164.8,11.94,1.0,1.0
2025-11-14,ITM001,Arroz,alimentos,kg,39,140.5,0.0,12.1,128.4,84.9,169.8,10.59,1.0,1.0
2025-11-15,ITM001,Arroz,alimentos,kg,41,128.4,0.0,18.6,109.8,92.8,185.6,8.28,1.0,1.0
2025-11-16,ITM001,Arroz,alimentos,kg,43,109.8,0.0,10.2,99.6,91.3,182.6,7.64,1.0,1.0
2025-11-17,ITM001,Arroz,alimentos,kg,41,99.6,0.0,13.5,86.1,92.4,184.8,6.52,1.0,1.0
2025-11-18,ITM001,Arroz,alimentos,kg,40,86.1,0.0,11.3,74.8,90.7,181.4,5.77,1.0,1.0
2025-11-19,ITM001,Arroz,alimentos,kg,38,74.8,0.0,15.8,59.0,95.4,190.8,4.33,0.0,0.0
2025-11-20,ITM001,Arroz,alimentos,kg,36,189.2,130.2,10.7,178.5,92.2,184.4,13.55,0.0,0.0
2025-11-21,ITM001,Arroz,alimentos,kg,37,178.5,0.0,12.1,166.4,92.2,184.4,12.63,0.0,0.0
2025-11-22,ITM001,Arroz,alimentos,kg,38,166.4,0.0,13.3,153.1,86.9,173.8,12.33,0.0,0.0
2025-11-23,ITM001,Arroz,alimentos,kg,40,153.1,0.0,9.5,143.6,86.2,172.4,11.66,0.0,0.0
2025-11-24,ITM001,Arroz,alimentos,kg,39,143.6,0.0,15.5,128.1,88.2,176.4,10.17,0.0,0.0
2025-11-25,ITM001,Arroz,alimentos,kg,38,128.1,0.0,9.6,118.5,86.5,173.0,9.59,0.0,1.0
2025-11-26,ITM001,Arroz,alimentos,kg,38,118.5,0.0,13.3,105.2,84.0,168.0,8.77,0.0,1.0
2025-11-27,ITM001,Arroz,alimentos,kg,38,105.2,0.0,11.3,93.9,84.6,169.2,7.77,0.0,1.0
2025-11-28,ITM001,Arroz,alimentos,kg,39,93.9,0.0,12.6,81.3,85.1,170.2,6.69,0.0,1.0
2025-11-29,ITM001,Arroz,alimentos,kg,38,193.2,111.9,12.9,180.3,84.7,169.4,14.9,0.0,1.0
2025-11-30,ITM001,Arroz,alimentos,kg,38,180.3,0.0,10.3,170.0,85.5,171.0,13.92,0.0,1.0
2025-12-01,ITM001,Arroz,alimentos,kg,39,170.0,0.0,11.1,158.9,81.1,162.2,13.72,0.0,1.0
2025-12-02,ITM001,Arroz,alimentos,kg,38,158.9,0.0,13.3,145.6,84.8,169.6,12.02,1.0,1.0
2025-12-03,ITM001,Arroz,alimentos,kg,36,145.6,0.0,9.0,136.6,80.5,161.0,11.88,1.0,1.0
2025-12-04,ITM001,Arroz,alimentos,kg,38,136.6,0.0,11.1,125.5,80.3,160.6,10.94,1.0,1.0
2025-12-05,ITM001,Arroz,alimentos,kg,39,125.5,0.0,12.4,113.1,80.1,160.2,9.88,1.0,1.0
2025-12-06,ITM001,Arroz,alimentos,kg,38,113.1,0.0,14.2,98.9,81.4,162.8,8.5,1.0,1.0
2025-12-07,ITM001,Arroz,alimentos,kg,40,98.9,0.0,11.5,87.4,82.6,165.2,7.41,1.0,1.0
2025-12-08,ITM001,Arroz,alimentos,kg,44,87.4,0.0,10.6,76.8,82.1,164.2,6.55,1.0,1.0
2025-12-09,ITM001,Arroz,alimentos,kg,44,76.8,0.0,12.1,64.7,80.9,161.8,5.6,0.0,1.0
2025-12-10,ITM001,Arroz,alimentos,kg,44,191.6,126.9,13.1,178.5,85.0,170.0,14.7,0.0,1.0
2025-12-11,ITM001,Arroz,alimentos,kg,43,178.5,0.0,8.7,169.8,82.6,165.2,14.39,0.0,1.0
2025-12-12,ITM001,Arroz,alimentos,kg,43,169.8,0.0,11.7,158.1,81.9,163.8,13.51,1.0,1.0
2025-12-13,ITM001,Arroz,alimentos,kg,44,158.1,0.0,13.5,144.6,81.2,162.4,12.47,1.0,1.0
2025-12-14,ITM001,Arroz,alimentos,kg,43,144.6,0.0,14.7,129.9,84.4,168.8,10.77,1.0,1.0
2025-12-15,ITM001,Arroz,alimentos,kg,43,129.9,0.0,12.1,117.8,85.9,171.8,9.6,1.0,1.0
2025-12-16,ITM001,Arroz,alimentos,kg,43,117.8,0.0,11.1,106.7,84.9,169.8,8.8,1.0,1.0
2025-12-17,ITM001,Arroz,alimentos,kg,43,106.7,0.0,15.2,91.5,87.0,174.0,7.36,1.0,1.0
2025-12-18,ITM001,Arroz,alimentos,kg,42,91.5,0.0,13.0,78.5,91.3,182.6,6.02,1.0,1.0
2025-12-19,ITM001,Arroz,alimentos,kg,45,78.5,0.0,10.7,67.8,90.3,180.6,5.26,0.0,0.0
2025-12-20,ITM001,Arroz,alimentos,kg,44,190.0,122.2,14.7,175.3,91.5,183.0,13.41,0.0,0.0
2025-12-21,ITM001,Arroz,alimentos,kg,44,175.3,0.0,13.5,161.8,90.3,180.6,12.54,0.0,1.0
2025-12-22,ITM001,Arroz,alimentos,kg,45,161.8,0.0,16.2,145.6,94.4,188.8,10.8,0.0,1.0
2025-12-23,ITM001,Arroz,alimentos,kg,44,145.6,0.0,12.0,133.6,95.3,190.6,9.81,0.0,1.0
2025-12-24,ITM001,Arroz,alimentos,kg,41,133.6,0.0,12.7,120.9,92.8,185.6,9.12,0.0,1.0
2025-12-25,ITM001,Arroz,alimentos,kg,40,120.9,0.0,14.1,106.8,93.9,187.8,7.96,0.0,1.0
2025-12-26,ITM001,Arroz,alimentos,kg,39,106.8,0.0,12.9,93.9,96.1,192.2,6.84,0.0,1.0
2025-12-27,ITM001,Arroz,alimentos,kg,42,93.9,0.0,18.6,75.3,100.0,200.0,5.27,0.0,1.0
2025-12-28,ITM001,Arroz,alimentos,kg,41,181.7,106.4,11.5,170.2,98.0,196.0,12.16,1.0,1.0
2025-12-29,ITM001,Arroz,alimentos,kg,42,170.2,0.0,9.2,161.0,91.0,182.0,12.38,1.0,1.0
2025-12-30,ITM001,Arroz,alimentos,kg,44,161.0,0.0,11.4,149.6,90.4,180.8,11.58,1.0,1.0
2025-12-31,ITM001,Arroz,alimentos,kg,44,149.6,0.0,13.8,135.8,91.5,183.0,10.39,1.0,1.0
2026-01-01,ITM001,Arroz,alimentos,kg,46,135.8,0.0,15.0,120.8,92.4,184.8,9.15,1.0,1.0
2026-01-02,ITM001,Arroz,alimentos,kg,47,120.8,0.0,14.4,106.4,93.9,187.8,7.93,1.0,1.0
2026-01-03,ITM001,Arroz,alimentos,kg,47,106.4,0.0,12.5,93.9,87.8,175.6,7.49,1.0,1.0
2026-01-04,ITM001,Arroz,alimentos,kg,47,93.9,0.0,19.2,74.7,95.5,191.0,5.48,0.0,0.0
2026-01-05,ITM001,Arroz,alimentos,kg,47,178.9,104.2,12.2,166.7,98.5,197.0,11.85,0.0,0.0
2026-01-06,ITM001,Arroz,alimentos,kg,44,166.7,0.0,12.5,154.2,99.6,199.2,10.84,0.0,0.0
2026-01-07,ITM001,Arroz,alimentos,kg,41,154.2,0.0,13.6,140.6,99.4,198.8,9.9,0.0,0.0
2026-01-08,ITM001,Arroz,alimentos,kg,42,140.6,0.0,12.3,128.3,96.7,193.4,9.29,0.0,1.0
2026-01-09,ITM001,Arroz,alimentos,kg,41,128.3,0.0,13.7,114.6,96.0,192.0,8.36,0.0,1.0
2026-01-10,ITM001,Arroz,alimentos,kg,39,114.6,0.0,12.5,102.1,96.0,192.0,7.44,0.0,1.0
2026-01-11,ITM001,Arroz,alimentos,kg,40,102.1,0.0,13.3,88.8,90.1,180.2,6.9,0.0,1.0
2026-01-12,ITM001,Arroz,alimentos,kg,39,188.2,99.4,8.1,180.1,86.0,172.0,14.66,0.0,1.0
2026-01-13,ITM001,Arroz,alimentos,kg,40,180.1,0.0,10.0,170.1,83.5,167.0,14.26,0.0,1.0
2026-01-14,ITM001,Arroz,alimentos,kg,40,170.1,0.0,11.9,158.2,81.8,163.6,13.54,0.0,1.0
2026-01-15,ITM001,Arroz,alimentos,kg,39,158.2,0.0,12.4,145.8,81.9,163.8,12.46,1.0,1.0
2026-01-16,ITM001,Arroz,alimentos,kg,37,145.8,0.0,8.3,137.5,76.5,153.0,12.58,1.0,1.0
2026-01-17,ITM001,Arroz,alimentos,kg,37,137.5,0.0,13.4,124.1,77.4,154.8,11.22,1.0,1.0
2026-01-18,ITM001,Arroz,alimentos,kg,41,124.1,0.0,12.3,111.8,76.4,152.8,10.24,1.0,1.0
2026-01-19,ITM001,Arroz,alimentos,kg,42,111.8,0.0,9.1,102.7,77.4,154.8,9.29,1.0,1.0
2026-01-20,ITM001,Arroz,alimentos,kg,41,102.7,0.0,12.3,90.4,79.7,159.4,7.94,1.0,1.0
2026-01-21,ITM001,Arroz,alimentos,kg,45,90.4,0.0,10.4,80.0,78.2,156.4,7.16,1.0,1.0
2026-01-22,ITM001,Arroz,alimentos,kg,45,80.0,0.0,17.5,62.5,83.3,166.6,5.25,0.0,0.0
2026-01-23,ITM001,Arroz,alimentos,kg,44,190.7,128.2,14.7,176.0,89.7,179.4,13.73,0.0,0.0
2026-01-24,ITM001,Arroz,alimentos,kg,44,176.0,0.0,15.2,160.8,91.5,183.0,12.3,0.0,0.0
2026-01-25,ITM001,Arroz,alimentos,kg,44,160.8,0.0,13.0,147.8,92.2,184.4,11.22,0.0,1.0
2026-01-26,ITM001,Arroz,alimentos,kg,45,147.8,0.0,10.1,137.7,93.2,186.4,10.34,0.0,1.0
2026-01-27,ITM001,Arroz,alimentos,kg,46,137.7,0.0,14.1,123.6,95.0,190.0,9.11,0.0,1.0
2026-01-28,ITM001,Arroz,alimentos,kg,45,123.6,0.0,9.4,114.2,94.0,188.0,8.5,0.0,1.0
2026-01-29,ITM001,Arroz,alimentos,kg,46,114.2,0.0,12.0,102.2,88.5,177.0,8.08,0.0,1.0
2026-01-30,ITM001,Arroz,alimentos,kg,45,102.2,0.0,12.5,89.7,86.3,172.6,7.28,0.0,1.0
2026-01-31,ITM001,Arroz,alimentos,kg,46,192.0,102.3,15.1,176.9,86.2,172.4,14.37,0.0,1.0
2026-02-01,ITM001,Arroz,alimentos,kg,46,176.9,0.0,12.9,164.0,86.1,172.2,13.33,1.0,1.0
2026-02-02,ITM001,Arroz,alimentos,kg,43,164.0,0.0,11.6,152.4,87.6,175.2,12.18,1.0,1.0
2026-02-03,ITM001,Arroz,alimentos,kg,42,152.4,0.0,14.6,137.8,88.1,176.2,10.95,1.0,1.0
2026-02-04,ITM001,Arroz,alimentos,kg,42,137.8,0.0,11.8,126.0,90.5,181.0,9.75,1.0,1.0
2026-02-05,ITM001,Arroz,alimentos,kg,43,126.0,0.0,10.5,115.5,89.0,178.0,9.08,1.0,1.0
2026-02-06,ITM001,Arroz,alimentos,kg,42,115.5,0.0,13.2,102.3,89.7,179.4,7.98,1.0,1.0
2026-02-07,ITM001,Arroz,alimentos,kg,44,102.3,0.0,12.3,90.0,86.9,173.8,7.25,1.0,1.0
2026-02-08,ITM001,Arroz,alimentos,kg,43,90.0,0.0,15.4,74.6,89.4,178.8,5.84,0.0,1.0
2026-02-09,ITM001,Arroz,alimentos,kg,41,188.6,114.0,10.7,177.9,88.5,177.0,14.07,0.0,1.0
2026-02-10,ITM001,Arroz,alimentos,kg,44,177.9,0.0,10.9,167.0,84.8,169.6,13.79,1.0,1.0
2026-02-11,ITM001,Arroz,alimentos,kg,41,167.0,0.0,12.1,154.9,85.1,170.2,12.74,1.0,1.0
2026-02-12,ITM001,Arroz,alimentos,kg,43,154.9,0.0,13.9,141.0,88.5,177.0,11.15,1.0,1.0
2026-02-13,ITM001,Arroz,alimentos,kg,43,141.0,0.0,12.4,128.6,87.7,175.4,10.26,1.0,1.0
2026-02-14,ITM001,Arroz,alimentos,kg,44,128.6,0.0,14.9,113.7,90.3,180.6,8.81,1.0,1.0
2026-02-15,ITM001,Arroz,alimentos,kg,43,113.7,0.0,12.7,101.0,87.6,175.2,8.07,1.0,1.0
2026-02-16,ITM001,Arroz,alimentos,kg,42,101.0,0.0,13.7,87.3,90.6,181.2,6.75,1.0,1.0
2026-02-17,ITM001,Arroz,alimentos,kg,45,87.3,0.0,16.2,71.1,95.9,191.8,5.19,0.0,0.0
2026-02-18,ITM001,Arroz,alimentos,kg,47,182.5,111.4,13.6,168.9,97.4,194.8,12.14,0.0,0.0
2026-02-19,ITM001,Arroz,alimentos,kg,48,168.9,0.0,18.6,150.3,102.1,204.2,10.3,0.0,1.0
2026-02-20,ITM001,Arroz,alimentos,kg,45,150.3,0.0,9.8,140.5,99.5,199.0,9.88,0.0,1.0
2026-02-21,ITM001,Arroz,alimentos,kg,44,140.5,0.0,10.5,130.0,95.1,190.2,9.57,0.0,1.0
2026-02-22,ITM001,Arroz,alimentos,kg,44,130.0,0.0,10.5,119.5,92.9,185.8,9.0,0.0,1.0
2026-02-23,ITM001,Arroz,alimentos,kg,42,119.5,0.0,11.1,108.4,90.3,180.6,8.4,0.0,1.0
2026-02-24,ITM001,Arroz,alimentos,kg,40,198.1,89.7,10.7,187.4,84.8,169.6,15.47,0.0,1.0
2026-02-25,ITM001,Arroz,alimentos,kg,42,187.4,0.0,8.4,179.0,79.6,159.2,15.74,0.0,1.0
2026-02-26,ITM001,Arroz,alimentos,kg,42,179.0,0.0,12.9,166.1,73.9,147.8,15.73,1.0,1.0
2026-02-27,ITM001,Arroz,alimentos,kg,44,166.1,0.0,11.0,155.1,75.1,150.2,14.46,1.0,1.0
2026-02-28,ITM001,Arroz,alimentos,kg,47,155.1,0.0,15.5,139.6,80.1,160.2,12.2,1.0,1.0
2026-03-01,ITM001,Arroz,alimentos,kg,48,139.6,0.0,14.1,125.5,83.7,167.4,10.5,1.0,1.0
2026-03-02,ITM001,Arroz,alimentos,kg,47,125.5,0.0,14.9,110.6,87.5,175.0,8.85,1.0,1.0
2026-03-03,ITM001,Arroz,alimentos,kg,48,110.6,0.0,14.1,96.5,90.9,181.8,7.43,1.0,1.0
2026-03-04,ITM001,Arroz,alimentos,kg,48,96.5,0.0,13.7,82.8,96.2,192.4,6.02,1.0,1.0
2026-03-05,ITM001,Arroz,alimentos,kg,48,82.8,0.0,13.0,69.8,96.3,192.6,5.07,0.0,0.0
2026-03-06,ITM001,Arroz,alimentos,kg,48,184.3,114.5,14.2,170.1,99.5,199.0,11.97,0.0,0.0
2026-03-07,ITM001,Arroz,alimentos,kg,48,170.1,0.0,13.4,156.7,97.4,194.8,11.26,0.0,0.0
2026-03-08,ITM001,Arroz,alimentos,kg,48,156.7,0.0,10.6,146.1,93.9,187.8,10.89,0.0,0.0
2026-03-09,ITM001,Arroz,alimentos,kg,49,146.1,0.0,15.7,130.4,94.7,189.4,9.64,0.0,0.0
2026-03-10,ITM001,Arroz,alimentos,kg,50,130.4,0.0,12.6,117.8,93.2,186.4,8.85,0.0,1.0
2026-03-11,ITM001,Arroz,alimentos,kg,50,117.8,0.0,11.9,105.9,91.4,182.8,8.11,0.0,1.0
2026-03-12,ITM001,Arroz,alimentos,kg,47,105.9,0.0,12.7,93.2,91.1,182.2,7.16,0.0,1.0
2026-03-13,ITM001,Arroz,alimentos,kg,46,93.2,0.0,11.6,81.6,88.5,177.0,6.45,0.0,1.0
2026-03-14,ITM001,Arroz,alimentos,kg,47,191.2,109.6,13.4,177.8,88.5,177.0,14.06,0.0,1.0
