donacion_id,fecha,tipo_donante,item_id,nombre_item,categoria,unidad_medida,cantidad_donada,valor_estimado_soles,campania
DON01070,2026-04-21,ONG,ITM005,Aceite vegetal,alimentos,litro,156,2032.12,Emergencia
DON01071,2025-06-07,Persona natural,ITM010,Frutas,alimentos,kg,29,103.87,Emergencia
DON01072,2025-01-10,Campaña digital,ITM016,Toallas húmedas,higiene,paquete,14,188.84,Emergencia
DON01073,2025-04-15,ONG,ITM026,Clorhexidina,insumos_medicos,frasco,76,1200.88,Regular
DON01074,2026-03-24,Empresa,ITM014,Jabón líquido,higiene,litro,135,1937.89,Regular
DON01075,2025-10-22,Empresa,ITM008,Galletas nutritivas,alimentos,paquete,152,1093.46,Emergencia
DON01076,2025-09-29,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,92,215.18,Regular
DON01077,2025-02-10,Iglesia/Comunidad,ITM010,Frutas,alimentos,kg,44,541.93,Regular
DON01078,2026-05-22,ONG,ITM002,Avena,alimentos,kg,139,946.74,Regular
DON01079,2026-01-24,Empresa,ITM008,Galletas nutritivas,alimentos,paquete,183,1061.68,Regular
DON01080,2025-05-01,Campaña digital,ITM004,Menestras,alimentos,kg,49,203.51,Emergencia
DON01081,2026-02-06,ONG,ITM010,Frutas,alimentos,kg,244,3973.21,Regular
DON01082,2026-02-17,Iglesia/Comunidad,ITM009,Suplemento nutricional,alimentos,unidad,48,335.03,Aniversario ALDIMI
DON01083,2026-02-06,Empresa,ITM014,Jabón líquido,higiene,litro,225,3533.2,Regular
DON01084,2025-01-28,Persona natural,ITM015,Pañales,higiene,unidad,8,100.08,Regular
DON01085,2025-11-26,Empresa,ITM027,Jeringas descartables,insumos_medicos,unidad,37,589.24,Regular
DON01086,2025-10-11,Persona natural,ITM025,Vendas,insumos_medicos,unidad,33,354.69,Día del Niño
DON01087,2025-09-18,Iglesia/Comunidad,ITM014,Jabón líquido,higiene,litro,60,457.12,Regular
DON01088,2026-06-18,Campaña digital,ITM026,Clorhexidina,insumos_medicos,frasco,25,193.38,Aniversario ALDIMI
DON01089,2026-02-04,Empresa,ITM014,Jabón líquido,higiene,litro,39,185.12,Día del Niño
DON01090,2025-10-22,ONG,ITM016,Toallas húmedas,higiene,paquete,132,943.93,Regular
DON01091,2025-10-31,Persona natural,ITM016,Toallas húmedas,higiene,paquete,12,99.93,Aniversario ALDIMI
DON01092,2025-11-06,Campaña digital,ITM021,Gasas estériles,insumos_medicos,paquete,21,286.8,Aniversario ALDIMI
DON01093,2025-06-17,Campaña digital,ITM003,Leche evaporada,alimentos,lata,15,239.57,Emergencia
DON01094,2025-09-15,Iglesia/Comunidad,ITM026,Clorhexidina,insumos_medicos,frasco,37,281.93,Emergencia
DON01095,2025-10-18,Persona natural,ITM007,Conservas de atún,alimentos,lata,2,26.66,Regular
DON01096,2025-12-03,Empresa,ITM004,Menestras,alimentos,kg,152,2512.05,Regular
DON01097,2025-12-24,Empresa,ITM006,Fideos,alimentos,kg,179,1495.95,Regular
DON01098,2026-06-08,Empresa,ITM025,Vendas,insumos_medicos,unidad,37,319.16,Regular
DON01099,2026-05-10,Persona natural,ITM013,Papel higiénico,higiene,rollo,20,343.25,Regular
DON01100,2025-06-13,Universidad,ITM017,Detergente,higiene,kg,48,561.6,Regular
DON01101,2025-06-08,Persona natural,ITM025,Vendas,insumos_medicos,unidad,52,78.89,Regular
DON01102,2026-06-19,Universidad,ITM005,Aceite vegetal,alimentos,litro,107,1282.1,Navidad
DON01103,2025-03-28,Empresa,ITM020,Guantes descartables,insumos_medicos,par,139,565.36,Regular
DON01104,2026-05-06,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,20,323.73,Regular
DON01105,2025-02-18,Persona natural,ITM019,Mascarillas,insumos_medicos,unidad,28,163.58,Día del Niño
DON01106,2025-05-16,Universidad,ITM026,Clorhexidina,insumos_medicos,frasco,65,829.32,Regular
DON01107,2025-05-16,Persona natural,ITM013,Papel higiénico,higiene,rollo,45,209.57,Regular
DON01108,2026-02-18,ONG,ITM012,Ensure pediátrico,alimentos,unidad,98,1177.71,Día del Niño
DON01109,2026-07-01,Empresa,ITM010,Frutas,alimentos,kg,206,2637.0,Emergencia
DON01110,2025-11-05,Empresa,ITM027,Jeringas descartables,insumos_medicos,unidad,95,1615.81,Regular
DON01111,2025-01-14,Persona natural,ITM017,Detergente,higiene,kg,33,109.54,Regular
DON01112,2025-06-02,Persona natural,ITM015,Pañales,higiene,unidad,21,256.73,Emergencia
DON01113,2025-03-16,Persona natural,ITM003,Leche evaporada,alimentos,lata,25,338.8,Emergencia
DON01114,2025-01-11,Empresa,ITM013,Papel higiénico,higiene,rollo,177,2895.63,Regular
DON01115,2025-08-05,ONG,ITM014,Jabón líquido,higiene,litro,38,625.98,Navidad
DON01116,2025-05-18,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,72,250.73,Regular
DON01117,2025-05-22,Empresa,ITM024,Antiséptico,insumos_medicos,litro,258,3505.73,Regular
DON01118,2025-01-03,ONG,ITM015,Pañales,higiene,unidad,29,446.6,Regular
DON01119,2025-01-20,Persona natural,ITM025,Vendas,insumos_medicos,unidad,32,548.26,Regular
DON01120,2025-11-27,Universidad,ITM011,Agua embotellada,alimentos,litro,51,489.28,Regular
DON01121,2025-11-01,Empresa,ITM022,Termómetros digitales,insumos_medicos,unidad,267,1258.6,Regular
DON01122,2025-11-04,Empresa,ITM024,Antiséptico,insumos_medicos,litro,75,714.37,Regular
DON01123,2026-06-06,Persona natural,ITM028,Algodón,insumos_medicos,paquete,5,53.09,Regular
DON01124,2026-02-19,Empresa,ITM016,Toallas húmedas,higiene,paquete,34,299.32,Regular
DON01125,2025-06-12,Iglesia/Comunidad,ITM005,Aceite vegetal,alimentos,litro,39,436.18,Regular
DON01126,2026-04-15,Persona natural,ITM025,Vendas,insumos_medicos,unidad,64,472.91,Emergencia
DON01127,2026-02-24,Universidad,ITM028,Algodón,insumos_medicos,paquete,115,875.99,Regular
DON01128,2025-11-21,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,35,342.69,Navidad
DON01129,2025-08-30,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,44,240.9,Emergencia
DON01130,2025-02-10,Campaña digital,ITM023,Baja lenguas,insumos_medicos,unidad,58,801.1,Regular
DON01131,2026-05-08,Empresa,ITM007,Conservas de atún,alimentos,lata,80,1182.68,Regular
DON01132,2026-03-24,ONG,ITM005,Aceite vegetal,alimentos,litro,352,1741.76,Navidad
DON01133,2025-07-18,ONG,ITM020,Guantes descartables,insumos_medicos,par,71,815.07,Regular
DON01134,2026-03-05,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,10,108.72,Regular
DON01135,2026-02-05,Iglesia/Comunidad,ITM010,Frutas,alimentos,kg,109,1445.35,Navidad
DON01136,2026-05-10,Empresa,ITM013,Papel higiénico,higiene,rollo,71,960.88,Regular
DON01137,2026-01-06,Empresa,ITM014,Jabón líquido,higiene,litro,176,542.25,Regular
DON01138,2025-11-08,Iglesia/Comunidad,ITM007,Conservas de atún,alimentos,lata,39,492.37,Emergencia
DON01139,2025-09-24,Empresa,ITM024,Antiséptico,insumos_medicos,litro,132,1126.48,Aniversario ALDIMI
DON01140,2026-03-29,Persona natural,ITM016,Toallas húmedas,higiene,paquete,41,71.11,Regular
DON01141,2025-08-11,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,56,787.72,Regular
DON01142,2026-05-17,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,30,68.46,Emergencia
DON01143,2026-06-12,Campaña digital,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,40,273.62,Aniversario ALDIMI
DON01144,2025-04-02,Persona natural,ITM011,Agua embotellada,alimentos,litro,8,123.42,Día del Niño
DON01145,2026-03-23,Iglesia/Comunidad,ITM021,Gasas estériles,insumos_medicos,paquete,30,535.99,Día del Niño
DON01146,2025-09-22,Empresa,ITM008,Galletas nutritivas,alimentos,paquete,225,1445.13,Navidad
DON01147,2026-01-21,Persona natural,ITM019,Mascarillas,insumos_medicos,unidad,21,368.29,Regular
DON01148,2025-04-09,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,42,541.38,Regular
DON01149,2025-10-23,ONG,ITM027,Jeringas descartables,insumos_medicos,unidad,89,234.17,Emergencia
DON01150,2026-05-10,Iglesia/Comunidad,ITM018,Alcohol en gel,higiene,unidad,59,419.88,Regular
DON01151,2025-11-23,Universidad,ITM010,Frutas,alimentos,kg,57,424.92,Regular
DON01152,2025-08-12,Persona natural,ITM001,Arroz,alimentos,kg,54,820.7,Regular
DON01153,2025-06-05,Empresa,ITM013,Papel higiénico,higiene,rollo,116,1019.27,Regular
DON01154,2025-09-23,ONG,ITM013,Papel higiénico,higiene,rollo,91,724.81,Regular
DON01155,2025-05-01,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,122,1578.81,Regular
DON01156,2025-11-01,Empresa,ITM027,Jeringas descartables,insumos_medicos,unidad,45,690.48,Navidad
DON01157,2025-06-25,Empresa,ITM023,Baja lenguas,insumos_medicos,unidad,34,265.52,Regular
DON01158,2025-09-30,Universidad,ITM025,Vendas,insumos_medicos,unidad,84,984.95,Día del Niño
DON01159,2025-12-05,ONG,ITM015,Pañales,higiene,unidad,71,1162.49,Día del Niño
DON01160,2025-05-06,Empresa,ITM002,Avena,alimentos,kg,141,1164.88,Emergencia
DON01161,2026-04-17,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,10,49.86,Regular
DON01162,2026-02-27,Iglesia/Comunidad,ITM025,Vendas,insumos_medicos,unidad,52,288.41,Regular
DON01163,2025-07-22,ONG,ITM005,Aceite vegetal,alimentos,litro,138,755.79,Regular
DON01164,2026-06-01,Empresa,ITM008,Galletas nutritivas,alimentos,paquete,309,1367.61,Regular
DON01165,2025-02-04,Persona natural,ITM028,Algodón,insumos_medicos,paquete,19,145.24,Navidad
DON01166,2025-02-28,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,12,162.12,Regular
DON01167,2025-07-16,Empresa,ITM028,Algodón,insumos_medicos,paquete,192,1033.44,Regular
DON01168,2025-02-14,Iglesia/Comunidad,ITM023,Baja lenguas,insumos_medicos,unidad,11,154.89,Aniversario ALDIMI
DON01169,2025-01-12,ONG,ITM026,Clorhexidina,insumos_medicos,frasco,28,358.25,Aniversario ALDIMI
DON01170,2025-01-14,Persona natural,ITM002,Avena,alimentos,kg,28,168.7,Regular
DON01171,2025-11-17,Persona natural,ITM011,Agua embotellada,alimentos,litro,28,401.29,Emergencia
DON01172,2025-06-10,Iglesia/Comunidad,ITM017,Detergente,higiene,kg,52,131.14,Regular
DON01173,2026-01-29,ONG,ITM008,Galletas nutritivas,alimentos,paquete,170,596.87,Regular
DON01174,2026-05-08,Iglesia/Comunidad,ITM025,Vendas,insumos_medicos,unidad,81,885.23,Regular
DON01175,2026-06-23,ONG,ITM005,Aceite vegetal,alimentos,litro,65,991.69,Regular
DON01176,2025-06-06,Empresa,ITM020,Guantes descartables,insumos_medicos,par,445,3705.34,Regular
DON01177,2026-06-21,Empresa,ITM028,Algodón,insumos_medicos,paquete,67,1184.55,Día del Niño
DON01178,2025-11-16,ONG,ITM015,Pañales,higiene,unidad,75,363.75,Día del Niño
DON01179,2026-05-18,Empresa,ITM024,Antiséptico,insumos_medicos,litro,44,453.39,Regular
DON01180,2026-04-03,Iglesia/Comunidad,ITM016,Toallas húmedas,higiene,paquete,92,1358.52,Regular
DON01181,2026-01-15,Persona natural,ITM019,Mascarillas,insumos_medicos,unidad,34,366.55,Navidad
DON01182,2025-05-18,Campaña digital,ITM023,Baja lenguas,insumos_medicos,unidad,23,144.04,Regular
DON01183,2026-04-07,Persona natural,ITM004,Menestras,alimentos,kg,38,330.94,Día del Niño
DON01184,2025-10-19,Campaña digital,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,37,307.33,Aniversario ALDIMI
DON01185,2025-12-29,Empresa,ITM023,Baja lenguas,insumos_medicos,unidad,62,419.33,Regular
DON01186,2025-04-11,Persona natural,ITM018,Alcohol en gel,higiene,unidad,54,474.08,Día del Niño
DON01187,2026-02-09,Empresa,ITM002,Avena,alimentos,kg,86,183.26,Aniversario ALDIMI
DON01188,2025-03-03,Universidad,ITM020,Guantes descartables,insumos_medicos,par,122,596.9,Regular
DON01189,2025-01-25,Empresa,ITM004,Menestras,alimentos,kg,377,1854.16,Regular
DON01190,2026-01-18,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,4,30.01,Regular
DON01191,2025-06-02,Empresa,ITM016,Toallas húmedas,higiene,paquete,33,173.26,Navidad
DON01192,2025-04-17,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,40,689.69,Regular
DON01193,2025-12-05,Empresa,ITM020,Guantes descartables,insumos_medicos,par,15,252.78,Navidad
DON01194,2025-05-28,ONG,ITM008,Galletas nutritivas,alimentos,paquete,69,197.69,Regular
DON01195,2025-07-22,Persona natural,ITM014,Jabón líquido,higiene,litro,24,59.34,Regular
DON01196,2025-09-13,Universidad,ITM012,Ensure pediátrico,alimentos,unidad,52,250.57,Regular
DON01197,2025-04-21,ONG,ITM008,Galletas nutritivas,alimentos,paquete,98,1394.14,Regular
DON01198,2025-12-25,Iglesia/Comunidad,ITM013,Papel higiénico,higiene,rollo,259,3380.26,Regular
DON01199,2025-08-24,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,75,276.44,Regular
DON01200,2025-08-16,Iglesia/Comunidad,ITM015,Pañales,higiene,unidad,70,230.9,Emergencia
DON01201,2026-04-01,Persona natural,ITM018,Alcohol en gel,higiene,unidad,47,815.58,Regular
DON01202,2026-03-16,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,16,258.72,Aniversario ALDIMI
DON01203,2025-05-16,Empresa,ITM013,Papel higiénico,higiene,rollo,140,1304.49,Regular
DON01204,2025-01-02,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,32,230.92,Regular
DON01205,2026-05-31,Persona natural,ITM028,Algodón,insumos_medicos,paquete,50,316.41,Regular
DON01206,2025-05-04,Empresa,ITM020,Guantes descartables,insumos_medicos,par,176,539.18,Regular
DON01207,2026-04-14,Iglesia/Comunidad,ITM025,Vendas,insumos_medicos,unidad,104,1814.57,Regular
DON01208,2025-04-19,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,27,377.1,Regular
DON01209,2025-06-28,Empresa,ITM027,Jeringas descartables,insumos_medicos,unidad,198,2156.89,Regular
DON01210,2025-08-23,Persona natural,ITM014,Jabón líquido,higiene,litro,133,1741.83,Regular
DON01211,2025-07-26,Campaña digital,ITM015,Pañales,higiene,unidad,18,323.2,Regular
DON01212,2025-08-22,Persona natural,ITM025,Vendas,insumos_medicos,unidad,22,126.89,Regular
DON01213,2025-03-27,Campaña digital,ITM024,Antiséptico,insumos_medicos,litro,22,131.81,Regular
DON01214,2025-10-26,Universidad,ITM005,Aceite vegetal,alimentos,litro,26,291.43,Navidad
DON01215,2025-09-16,Universidad,ITM007,Conservas de atún,alimentos,lata,28,390.48,Aniversario ALDIMI
DON01216,2026-02-09,Iglesia/Comunidad,ITM007,Conservas de atún,alimentos,lata,128,1719.07,Regular
DON01217,2025-08-15,Empresa,ITM007,Conservas de atún,alimentos,lata,228,2540.34,Día del Niño
DON01218,2026-02-17,Iglesia/Comunidad,ITM008,Galletas nutritivas,alimentos,paquete,44,569.29,Emergencia
DON01219,2025-02-16,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,34,219.03,Regular
DON01220,2025-04-16,ONG,ITM027,Jeringas descartables,insumos_medicos,unidad,48,355.09,Regular
DON01221,2025-04-01,ONG,ITM022,Termómetros digitales,insumos_medicos,unidad,23,265.15,Regular
DON01222,2025-07-01,ONG,ITM027,Jeringas descartables,insumos_medicos,unidad,63,429.4,Aniversario ALDIMI
DON01223,2025-02-05,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,26,289.23,Regular
DON01224,2025-10-15,Iglesia/Comunidad,ITM002,Avena,alimentos,kg,47,234.54,Aniversario ALDIMI
DON01225,2026-04-20,Empresa,ITM024,Antiséptico,insumos_medicos,litro,55,165.83,Regular
DON01226,2025-12-26,Iglesia/Comunidad,ITM017,Detergente,higiene,kg,70,107.67,Regular
DON01227,2025-01-24,Persona natural,ITM007,Conservas de atún,alimentos,lata,105,1546.98,Aniversario ALDIMI
DON01228,2025-11-02,Empresa,ITM007,Conservas de atún,alimentos,lata,97,1723.86,Regular
DON01229,2025-11-25,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,48,96.45,Regular
DON01230,2025-03-30,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,43,421.15,Navidad
DON01231,2025-07-17,Empresa,ITM007,Conservas de atún,alimentos,lata,170,1990.93,Regular
DON01232,2025-06-19,Persona natural,ITM007,Conservas de atún,alimentos,lata,86,700.81,Regular
DON01233,2025-01-13,Iglesia/Comunidad,ITM023,Baja lenguas,insumos_medicos,unidad,49,860.78,Navidad
DON01234,2025-07-07,Empresa,ITM012,Ensure pediátrico,alimentos,unidad,86,706.34,Emergencia
DON01235,2026-05-26,Persona natural,ITM006,Fideos,alimentos,kg,127,393.75,Día del Niño
DON01236,2025-05-10,ONG,ITM016,Toallas húmedas,higiene,paquete,48,790.55,Regular
DON01237,2025-08-23,Empresa,ITM019,Mascarillas,insumos_medicos,unidad,80,127.08,Navidad
DON01238,2025-12-02,Universidad,ITM007,Conservas de atún,alimentos,lata,28,221.97,Regular
DON01239,2026-06-10,Universidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,51,336.19,Aniversario ALDIMI
DON01240,2025-11-30,Iglesia/Comunidad,ITM019,Mascarillas,insumos_medicos,unidad,21,39.76,Regular
DON01241,2025-07-05,Universidad,ITM029,Suero oral,medicamentos_soporte,sobre,5,50.81,Aniversario ALDIMI
DON01242,2026-05-30,ONG,ITM002,Avena,alimentos,kg,6,48.88,Regular
DON01243,2025-11-23,Campaña digital,ITM023,Baja lenguas,insumos_medicos,unidad,61,571.96,Regular
DON01244,2026-03-04,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,18,73.52,Emergencia
DON01245,2025-05-20,Persona natural,ITM014,Jabón líquido,higiene,litro,19,237.58,Regular
DON01246,2025-12-25,Universidad,ITM021,Gasas estériles,insumos_medicos,paquete,3,39.1,Regular
DON01247,2025-05-28,Iglesia/Comunidad,ITM020,Guantes descartables,insumos_medicos,par,38,436.31,Emergencia
DON01248,2025-05-11,Iglesia/Comunidad,ITM028,Algodón,insumos_medicos,paquete,42,348.21,Navidad
DON01249,2026-04-24,Universidad,ITM010,Frutas,alimentos,kg,26,419.36,Emergencia
DON01250,2025-10-21,ONG,ITM020,Guantes descartables,insumos_medicos,par,68,1054.14,Regular
DON01251,2026-01-10,Persona natural,ITM007,Conservas de atún,alimentos,lata,5,38.95,Regular
DON01252,2025-03-24,Universidad,ITM021,Gasas estériles,insumos_medicos,paquete,25,122.46,Regular
DON01253,2025-06-04,Empresa,ITM019,Mascarillas,insumos_medicos,unidad,38,82.16,Día del Niño
DON01254,2026-03-08,Campaña digital,ITM004,Menestras,alimentos,kg,10,23.74,Regular
DON01255,2025-10-01,Universidad,ITM001,Arroz,alimentos,kg,120,1122.6,Aniversario ALDIMI
DON01256,2026-06-07,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,109,1893.73,Regular
DON01257,2025-11-28,Empresa,ITM001,Arroz,alimentos,kg,144,713.43,Regular
DON01258,2026-06-26,Empresa,ITM012,Ensure pediátrico,alimentos,unidad,21,307.88,Emergencia
DON01259,2025-07-11,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,3,51.45,Regular
DON01260,2025-10-25,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,10,56.11,Regular
DON01261,2025-04-11,Campaña digital,ITM007,Conservas de atún,alimentos,lata,36,466.88,Regular
DON01262,2025-07-04,Iglesia/Comunidad,ITM013,Papel higiénico,higiene,rollo,34,385.63,Regular
DON01263,2025-03-02,Empresa,ITM001,Arroz,alimentos,kg,38,493.91,Emergencia
DON01264,2025-10-19,Campaña digital,ITM021,Gasas estériles,insumos_medicos,paquete,10,168.13,Regular
DON01265,2025-10-09,Persona natural,ITM001,Arroz,alimentos,kg,16,42.35,Aniversario ALDIMI
DON01266,2026-01-17,Persona natural,ITM017,Detergente,higiene,kg,54,462.79,Regular
DON01267,2025-05-13,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,35,73.31,Regular
DON01268,2026-01-01,Persona natural,ITM017,Detergente,higiene,kg,7,94.02,Aniversario ALDIMI
DON01269,2025-09-01,Empresa,ITM009,Suplemento nutricional,alimentos,unidad,232,911.64,Regular
DON01270,2026-05-30,Persona natural,ITM024,Antiséptico,insumos_medicos,litro,59,747.79,Emergencia
DON01271,2025-02-23,Persona natural,ITM010,Frutas,alimentos,kg,26,165.56,Emergencia
DON01272,2025-11-23,Persona natural,ITM005,Aceite vegetal,alimentos,litro,75,663.09,Regular
DON01273,2026-02-15,Iglesia/Comunidad,ITM022,Termómetros digitales,insumos_medicos,unidad,64,229.09,Aniversario ALDIMI
DON01274,2025-11-28,Empresa,ITM004,Menestras,alimentos,kg,99,374.12,Regular
DON01275,2026-04-28,ONG,ITM017,Detergente,higiene,kg,41,533.27,Regular
DON01276,2025-02-16,ONG,ITM005,Aceite vegetal,alimentos,litro,130,1519.78,Navidad
DON01277,2025-12-24,Empresa,ITM007,Conservas de atún,alimentos,lata,131,370.01,Navidad
DON01278,2026-05-17,Persona natural,ITM005,Aceite vegetal,alimentos,litro,45,566.31,Regular
DON01279,2026-04-12,Empresa,ITM002,Avena,alimentos,kg,81,641.98,Regular
DON01280,2026-04-10,ONG,ITM004,Menestras,alimentos,kg,73,1099.16,Navidad
DON01281,2026-02-14,ONG,ITM012,Ensure pediátrico,alimentos,unidad,62,588.13,Regular
DON01282,2026-07-10,Campaña digital,ITM008,Galletas nutritivas,alimentos,paquete,16,257.93,Regular
DON01283,2025-03-29,Campaña digital,ITM023,Baja lenguas,insumos_medicos,unidad,13,37.81,Regular
DON01284,2025-08-24,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,23,84.33,Regular
DON01285,2025-09-07,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,28,454.91,Navidad
DON01286,2025-02-12,Empresa,ITM001,Arroz,alimentos,kg,57,480.84,Regular
DON01287,2025-04-29,Persona natural,ITM014,Jabón líquido,higiene,litro,42,716.44,Aniversario ALDIMI
DON01288,2026-01-27,ONG,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,49,300.22,Regular
DON01289,2025-03-14,ONG,ITM013,Papel higiénico,higiene,rollo,204,3008.97,Regular
DON01290,2026-06-25,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,39,248.73,Emergencia
DON01291,2025-12-15,Universidad,ITM011,Agua embotellada,alimentos,litro,29,317.56,Regular
DON01292,2026-05-11,Campaña digital,ITM028,Algodón,insumos_medicos,paquete,42,328.64,Regular
DON01293,2025-08-10,Iglesia/Comunidad,ITM027,Jeringas descartables,insumos_medicos,unidad,104,439.49,Regular
DON01294,2025-06-07,Iglesia/Comunidad,ITM013,Papel higiénico,higiene,rollo,33,278.94,Navidad
DON01295,2025-03-25,ONG,ITM008,Galletas nutritivas,alimentos,paquete,183,3074.55,Emergencia
DON01296,2026-02-04,Persona natural,ITM005,Aceite vegetal,alimentos,litro,83,945.08,Navidad
DON01297,2025-06-20,Iglesia/Comunidad,ITM018,Alcohol en gel,higiene,unidad,50,469.84,Navidad
DON01298,2025-03-17,Empresa,ITM011,Agua embotellada,alimentos,litro,79,690.36,Aniversario ALDIMI
DON01299,2025-08-26,Campaña digital,ITM011,Agua embotellada,alimentos,litro,56,695.39,Regular
DON01300,2026-06-21,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,71,878.95,Aniversario ALDIMI
DON01301,2026-03-18,Iglesia/Comunidad,ITM012,Ensure pediátrico,alimentos,unidad,54,316.97,Regular
DON01302,2026-01-15,Empresa,ITM022,Termómetros digitales,insumos_medicos,unidad,32,442.45,Regular
DON01303,2026-06-08,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,23,353.07,Regular
DON01304,2025-07-22,Campaña digital,ITM022,Termómetros digitales,insumos_medicos,unidad,10,138.98,Regular
DON01305,2025-08-29,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,28,118.32,Emergencia
DON01306,2025-10-23,Persona natural,ITM014,Jabón líquido,higiene,litro,25,171.24,Emergencia
DON01307,2025-06-10,Iglesia/Comunidad,ITM022,Termómetros digitales,insumos_medicos,unidad,124,378.0,Día del Niño
DON01308,2026-02-20,Persona natural,ITM004,Menestras,alimentos,kg,62,437.98,Regular
DON01309,2026-05-10,Persona natural,ITM024,Antiséptico,insumos_medicos,litro,28,351.0,Aniversario ALDIMI
DON01310,2025-08-25,Campaña digital,ITM019,Mascarillas,insumos_medicos,unidad,25,431.5,Regular
DON01311,2025-04-23,Iglesia/Comunidad,ITM018,Alcohol en gel,higiene,unidad,28,153.25,Navidad
DON01312,2025-11-27,Campaña digital,ITM015,Pañales,higiene,unidad,34,174.68,Regular
DON01313,2025-05-31,Campaña digital,ITM024,Antiséptico,insumos_medicos,litro,86,176.4,Navidad
DON01314,2025-09-28,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,17,41.0,Emergencia
DON01315,2025-01-24,Universidad,ITM004,Menestras,alimentos,kg,22,214.04,Emergencia
DON01316,2026-03-01,Empresa,ITM015,Pañales,higiene,unidad,87,1108.82,Aniversario ALDIMI
DON01317,2025-10-30,Persona natural,ITM006,Fideos,alimentos,kg,85,1102.48,Regular
DON01318,2025-03-11,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,18,252.74,Regular
DON01319,2025-12-22,Universidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,47,730.7,Regular
DON01320,2025-01-16,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,7,78.51,Navidad
DON01321,2025-04-11,Iglesia/Comunidad,ITM015,Pañales,higiene,unidad,43,442.86,Navidad
DON01322,2025-11-05,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,37,173.61,Regular
DON01323,2025-06-29,Universidad,ITM022,Termómetros digitales,insumos_medicos,unidad,67,387.02,Regular
DON01324,2025-05-22,Iglesia/Comunidad,ITM017,Detergente,higiene,kg,31,427.68,Emergencia
DON01325,2026-01-17,Campaña digital,ITM014,Jabón líquido,higiene,litro,50,314.72,Regular
DON01326,2025-02-19,Iglesia/Comunidad,ITM009,Suplemento nutricional,alimentos,unidad,48,236.23,Emergencia
DON01327,2025-09-10,ONG,ITM025,Vendas,insumos_medicos,unidad,78,786.58,Regular
DON01328,2025-04-11,Empresa,ITM007,Conservas de atún,alimentos,lata,168,1859.14,Regular
DON01329,2026-04-01,Iglesia/Comunidad,ITM005,Aceite vegetal,alimentos,litro,26,273.54,Emergencia
DON01330,2025-09-06,Empresa,ITM019,Mascarillas,insumos_medicos,unidad,76,587.72,Regular
DON01331,2025-12-18,Universidad,ITM022,Termómetros digitales,insumos_medicos,unidad,29,123.34,Regular
DON01332,2026-01-31,Iglesia/Comunidad,ITM025,Vendas,insumos_medicos,unidad,98,1018.86,Navidad
DON01333,2026-04-28,Empresa,ITM029,Suero oral,medicamentos_soporte,sobre,98,843.08,Navidad
DON01334,2026-02-18,Persona natural,ITM013,Papel higiénico,higiene,rollo,23,366.82,Regular
DON01335,2026-06-16,Iglesia/Comunidad,ITM014,Jabón líquido,higiene,litro,170,2123.63,Navidad
DON01336,2026-07-03,Persona natural,ITM006,Fideos,alimentos,kg,30,209.48,Regular
